PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
252,2025-04-13,15:36:14.95,2,3,"Salazar, Preston",1000161486,Right,SLU_BILL,"Daly, Jameson",1000097079,Left,DAV_WIL,Undefined,7,Bottom,1,2,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,84.89528,-1.289606,-1.341055,2164.28389,225.531126,1:30,5.75868,0.75403,5.17812,-25.11576,15.00095,13.88131,2.4517,0.6487,77.13974,-5.950017,1.118245,0.455863,,,,,,,,,,,,-7.27878,8.26122,-0.64015,50,5.62009,2.26116,-123.04017,-3.62921,-11.08091,25.99033,-19.59752,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250413-WilsonField-1,9086d420-189e-11f0-837d-49184ba919f3,82.68378,,,7.75554,,,,,,,cc1e0e90-911d-404c-a17e-66196ccb5aa1,2025-04-13,19:36:14.95,2025-04-13T15:36:14.9530112-04:00,2025-04-13T19:36:14.9530112Z,,v3,471280,471427,13 April 2025 13:00-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,f5ebd9eb-43e2-4559-9440-5ff3bfb2112a,55.31911,-124.15867,12.99516,5.75813,-2.78583,-9.79876,-0.74772,2.73803,-5.54046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
253,2025-04-13,15:36:35.29,2,4,"Salazar, Preston",1000161486,Right,SLU_BILL,"Daly, Jameson",1000097079,Left,DAV_WIL,Undefined,7,Bottom,1,2,1,Sweeper,Curveball,InPlay,Undefined,Bunt,Single,0,0,,76.25461,1.604778,-0.838197,2362.178206,16.447431,6:30,5.58089,0.84259,4.74664,-52.95078,-2.00815,-1.13429,2.69099,-0.047,68.97422,-7.976341,-1.037671,0.513703,36.78808,-60.084449,-43.086623,,,,,4.70315,4.70315,-13.657086,0.06135,0.28831,-1.07705,-0.75722,50,5.69533,1.66143,-110.39711,1.20227,0.34994,22.66521,-33.48142,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250413-WilsonField-1,9cccc410-189e-11f0-837d-49184ba919f3,73.37399,2.91397,,7.28039,,,,3.34567,2.91397,0.03487,cc1e0e90-911d-404c-a17e-66196ccb5aa1,2025-04-13,19:36:35.29,2025-04-13T15:36:35.2914944-04:00,2025-04-13T19:36:35.2914944Z,GroundBall,v3,471280,471427,13 April 2025 13:00-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,9a537c47-af8e-4b03-81df-81a39423070f,55.75327,-111.57204,11.3326,5.58802,2.93789,-16.74071,-0.84288,1.64329,0.17497,180,3.34263,19.95937,,,,,,,,2.92118,-47.49772,,,,,,,,0.03771,-18.66891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
254,2025-04-13,15:37:21.85,3,1,"Salazar, Preston",1000161486,Right,SLU_BILL,"Putnam, Eli",801691,Right,DAV_WIL,Undefined,7,Bottom,1,0,0,Sweeper,Curveball,InPlay,Undefined,Popup,Out,1,0,,76.16533,1.758907,-0.692628,2487.362146,22.335747,6:45,5.51702,1.01461,4.5597,-55.40534,-4.4865,-2.53189,2.5746,0.14438,69.57866,-8.188592,-1.136469,0.513583,71.5716,68.20872,40.507313,,,,,111.20989,56.15754,57.991325,5.324928,1.03992,-2.3137,-0.94014,50,5.64716,1.43891,-110.37174,1.35062,1.27491,20.77299,-35.01054,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250413-WilsonField-1,b89fdfb0-189e-11f0-837d-49184ba919f3,73.39111,117.31755,,6.58666,,,,2.54647,2.81952,-0.31072,cc1e0e90-911d-404c-a17e-66196ccb5aa1,2025-04-13,19:37:21.85,2025-04-13T15:37:21.8505216-04:00,2025-04-13T19:37:21.8505216Z,Popup,v3,471280,471427,13 April 2025 13:00-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,0597a964-4462-4fa5-bd28-5c7e9e4ccb07,55.9419,-111.48445,10.38649,5.52459,3.22596,-17.50527,-1.01538,1.37062,0.63745,192.718661,2.54025,29.71965,-12.9951,4.46056,-0.9799,0.09798,0.01139,-0.00397,0.00028,2.80234,97.8012,-26.44581,4.53658,-1.88784,0.64648,-0.13539,0.01477,-0.00064,-0.3067,25.23144,-3.14473,0.23071,0.29574,-0.1605,0.03883,-0.00464,0.00022,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
255,2025-04-13,15:38:02.51,4,1,"Salazar, Preston",1000161486,Right,SLU_BILL,"Canon, Cider",1000282285,Right,DAV_WIL,Undefined,7,Bottom,2,0,0,Fastball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,76.85475,0.297282,-1.842229,2496.843353,28.361481,7:00,5.43511,1.05242,4.55646,-52.6892,-3.18965,-2.51185,1.32745,-0.91095,71.15255,-9.109673,-2.282582,0.506375,,,,,,,,,,,,0.74709,-1.25177,-0.85848,50,5.41598,3.69058,-111.50363,-1.38224,0.94515,19.12925,-33.75772,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250413-WilsonField-1,d0c55ca0-189e-11f0-837d-49184ba919f3,74.43586,,,5.70219,,,,,,,cc1e0e90-911d-404c-a17e-66196ccb5aa1,2025-04-13,19:38:02.51,2025-04-13T15:38:02.5121280-04:00,2025-04-13T19:38:02.5121280Z,,v3,471280,471427,13 April 2025 13:00-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,f6f533b5-d191-456d-9e40-e350b56e203c,55.94585,-112.51906,9.56462,5.44179,0.40971,-16.87886,-1.05305,3.64041,0.47258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
256,2025-04-13,15:38:20.16,4,2,"Salazar, Preston",1000161486,Right,SLU_BILL,"Canon, Cider",1000282285,Right,DAV_WIL,Undefined,7,Bottom,2,1,0,Fastball,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,83.84963,-1.402948,-1.90428,2146.338532,231.277416,1:45,5.70958,0.82677,5.08328,-27.88194,13.23871,14.81576,2.06265,0.26576,76.55398,-6.534132,0.715865,0.461532,97.52387,18.692656,-49.931936,3050.386894,67.40964,21.19101,-86.92407,205.562,145.1453,-56.039824,1.917284,-7.98185,7.37926,-0.65892,50,5.55512,3.40765,-121.56733,-3.95732,-11.90293,24.61125,-21.16977,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250413-WilsonField-1,db4384e0-189e-11f0-837d-49184ba919f3,81.66815,21.20813,,7.29565,,,,3.07838,2.20458,-0.20298,cc1e0e90-911d-404c-a17e-66196ccb5aa1,2025-04-13,19:38:20.16,2025-04-13T15:38:20.1671680-04:00,2025-04-13T19:38:20.1671680Z,LineDrive,v3,471280,471427,13 April 2025 13:00-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,9801c81d-ae5b-496e-b124-9ed6e25caf1a,55.41721,-122.65914,12.30563,5.70984,-3.01818,-10.58488,-0.8218,3.93569,-5.95146,,3.07838,87.21436,-22.49607,5.77878,-1.51033,0.39668,-0.09267,0.01549,-0.0013,2.20458,45.84135,-31.47503,5.51458,-1.48314,0.38867,-0.09085,0.01531,-0.00128,-0.20298,-103.68769,11.51651,-2.9332,0.76538,-0.20104,0.04704,-0.00786,0.00066,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
257,2025-04-13,15:38:48.02,4,3,"Salazar, Preston",1000161486,Right,SLU_BILL,"Canon, Cider",1000282285,Right,DAV_WIL,Undefined,7,Bottom,2,1,1,Sweeper,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,75.95746,-1.315862,-5.298513,2310.758605,323.199884,4:45,5.39621,0.94998,4.76133,-51.97208,-0.25071,1.5848,-0.18811,-3.95654,69.21682,-10.625949,-5.02116,0.517615,,,,,,,,,,,,-2.51055,0.77744,-0.41855,50,5.21796,10.0934,-109.52196,-4.36006,-3.00043,22.23978,-31.24491,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250413-WilsonField-1,ebe38020-189e-11f0-837d-49184ba919f3,72.81951,,,6.74064,,,,,,,cc1e0e90-911d-404c-a17e-66196ccb5aa1,2025-04-13,19:38:48.02,2025-04-13T15:38:48.0299008-04:00,2025-04-13T19:38:48.0299008Z,,v3,471280,471427,13 April 2025 13:00-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,ddea0d99-1cfe-4a7e-baa0-c7d4410d0fa9,55.73816,-110.68103,11.11989,5.40276,-2.73167,-15.62246,-0.94866,10.24978,-1.50022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
258,2025-04-13,15:39:24.49,4,4,"Salazar, Preston",1000161486,Right,SLU_BILL,"Canon, Cider",1000282285,Right,DAV_WIL,Undefined,7,Bottom,2,2,1,Sweeper,Curveball,InPlay,Undefined,FlyBall,HomeRun,0,2,,76.02417,0.875751,-1.009914,2392.818634,40.434342,7:15,5.46965,1.14619,4.56708,-52.62853,-1.92575,-2.96603,1.91752,-0.06213,70.0524,-8.553381,-1.530045,0.512492,102.07443,29.804408,-29.188306,2737.114953,95.10882,59.33555,-55.26472,370.34512,360.86325,-34.017753,5.273743,1.18795,-0.83079,-1.03847,50,5.51064,2.06476,-110.2889,-0.23249,1.46511,19.37143,-33.19867,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250413-WilsonField-1,01a850c0-189f-11f0-837d-49184ba919f3,73.54735,89.8143,,5.97177,,,,2.60812,2.03843,0.12387,cc1e0e90-911d-404c-a17e-66196ccb5aa1,2025-04-13,19:39:24.49,2025-04-13T15:39:24.4948992-04:00,2025-04-13T19:39:24.4948992Z,FlyBall,v3,471280,471427,13 April 2025 13:00-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,572bc93b-6a18-4b2a-9ae3-51c89561a407,55.93529,-111.32651,9.68572,5.47547,1.54576,-16.59934,-1.14697,1.98628,0.73256,160.409461,2.6106,113.36626,-25.35133,6.24091,-1.32757,0.23559,-0.03411,0.00351,-0.00017,2.03941,74.38323,-17.46792,0.61303,0.22113,-0.146,0.04043,-0.00532,0.00027,0.12308,-63.3398,8.78649,-1.40593,0.18712,-0.02663,0.00562,-0.0009,6E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
259,2025-04-13,15:42:50.85,5,1,"Holman, Ty",1000390695,Right,SLU_BILL,"O'Shaughnessy, Michael",811241,Left,DAV_WIL,Undefined,7,Bottom,2,0,0,Fastball,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,86.18822,-0.098316,-2.444495,2095.139711,190.285053,12:15,5.1753,1.79933,6.35441,-26.43655,10.63296,1.71327,2.88168,-0.30925,78.6414,-5.078529,-2.134712,0.438208,69.33287,13.601126,-151.526138,1633.796267,,,,106.08802,55.01006,-155.574192,1.229587,-1.59784,5.9289,-1.62279,50,5.15577,5.27794,-125.17173,-0.99405,-2.52595,26.11355,-22.80139,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250413-WilsonField-1,7c99b440-189f-11f0-837d-49184ba919f3,86.01503,9.02202,,7.54682,,,,0.99265,2.78293,0.38203,cc1e0e90-911d-404c-a17e-66196ccb5aa1,2025-04-13,19:42:50.85,2025-04-13T15:42:50.8561920-04:00,2025-04-13T19:42:50.8561920Z,GroundBall,v3,471280,471427,13 April 2025 13:00-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,417f3cb7-6924-4a81-b0d3-57a1e774c702,54.14454,-126.03341,13.05678,5.17616,-0.24167,-11.4007,-1.79832,5.36129,-1.26298,,0.99265,-86.88057,5.59425,0.58323,-0.21716,0.09081,-0.02048,0.0032,-0.00041,2.78293,23.91308,-24.4134,3.15742,-0.64972,0.14312,-0.02159,0.00332,-0.00043,0.38203,-47.12099,10.31985,-1.3081,0.25796,-0.02467,-0.00073,-2E-05,1E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
260,2025-04-13,15:43:14.88,5,2,"Holman, Ty",1000390695,Right,SLU_BILL,"O'Shaughnessy, Michael",811241,Left,DAV_WIL,Undefined,7,Bottom,2,0,1,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,86.1055,-1.11929,-2.483837,2208.632195,217.610593,1:15,4.98383,1.71942,6.40796,-24.97836,12.10662,8.39477,1.87202,0.13368,78.59093,-5.836406,-0.963504,0.438299,67.66063,41.325915,-88.260493,2477.391932,,,,,76.25464,,,-5.10866,7.01,-1.54523,50,4.89218,5.10642,-125.04286,-3.16107,-8.05614,26.15689,-21.11958,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250413-WilsonField-1,8aef7160-189f-11f0-837d-49184ba919f3,85.99709,57.00317,,7.51456,,,,,,,cc1e0e90-911d-404c-a17e-66196ccb5aa1,2025-04-13,19:43:14.88,2025-04-13T15:43:14.8865024-04:00,2025-04-13T19:43:14.8865024Z,,v3,471280,471427,13 April 2025 13:00-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,14f7f7ef-f377-409b-b3b5-b4f2933c63a3,54.09145,-125.89581,13.07845,4.98403,-2.47238,-10.55979,-1.71603,5.36912,-4.02807,,2.11116,2.26194,-8.60734,-0.22878,0.46185,-1.18772,1.82742,-1.48726,0.49196,13.75018,65.5293,-22.50326,3.10532,-0.56897,0.22094,-0.13673,0.08039,-0.02157,-12.77363,-74.48791,6.02972,-0.23482,-0.20266,0.69926,-1.10515,0.90389,-0.29967,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Undefined,,,
261,2025-04-13,15:43:38.81,5,3,"Holman, Ty",1000390695,Right,SLU_BILL,"O'Shaughnessy, Michael",811241,Left,DAV_WIL,Undefined,7,Bottom,2,0,2,Fastball,Changeup,HitByPitch,Undefined,Undefined,Undefined,0,0,,85.62998,-0.420881,-3.75229,2066.263834,213.344056,1:00,5.31745,1.56639,6.63583,-24.93167,11.94233,7.1443,2.85365,-1.27845,78.83665,-5.129395,-2.455981,0.43705,,,,,,,,,,,,-4.77634,6.7378,-1.3153,50,5.27854,7.90771,-124.39837,-1.59711,-7.53043,23.52233,-21.55118,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250413-WilsonField-1,992e9940-189f-11f0-837d-49184ba919f3,86.24279,,,6.79333,,,,,,,cc1e0e90-911d-404c-a17e-66196ccb5aa1,2025-04-13,19:43:38.81,2025-04-13T15:43:38.8167168-04:00,2025-04-13T19:43:38.8167168Z,,v3,471280,471427,13 April 2025 13:00-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,87b3d852-bc33-4e3b-8d36-821b817b48e2,53.8658,-125.12722,11.76117,5.31768,-0.92934,-10.77559,-1.56393,8.14104,-3.76522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
262,2025-04-13,15:44:16.01,6,1,"Holman, Ty",1000390695,Right,SLU_BILL,"Torreso, Anthony",811245,Right,DAV_WIL,Undefined,7,Bottom,2,0,0,Fastball,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,85.39124,-0.456121,-2.290287,1851.315335,208.241018,1:00,5.32905,1.5933,6.61677,-26.91525,10.35914,4.93532,2.66803,-0.09409,78.16981,-5.540891,-1.392961,0.439417,67.13355,39.654205,134.096622,5476.255375,,,,,45.50207,,,-3.24815,5.93658,-1.43956,50,5.28688,4.78554,-124.11776,-1.73806,-5.06111,25.10855,-22.92394,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250413-WilsonField-1,af5e60b0-189f-11f0-837d-49184ba919f3,85.77833,32.02964,,7.22142,,,,1.31554,2.55658,0.09483,cc1e0e90-911d-404c-a17e-66196ccb5aa1,2025-04-13,19:44:16.01,2025-04-13T15:44:16.0152064-04:00,2025-04-13T19:44:16.0152064Z,,v3,471280,471427,13 April 2025 13:00-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,9c42810f-55f3-431f-bc17-8b3e13e9cc8b,53.8831,-124.90082,12.55428,5.32994,-1.02313,-11.46197,-1.59127,4.94338,-2.53055,,1.31554,-52.75196,-2.20526,2.2634,-0.73767,0.20964,-0.05253,0.01617,-0.00382,2.55658,62.83403,-28.63115,4.02443,-0.86981,0.16516,-0.02837,0.00076,0.00346,0.09483,54.44223,-9.67019,1.23086,-0.15334,-0.01532,0.01132,-0.01102,0.00635,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,
263,2025-04-13,15:44:38.80,6,2,"Holman, Ty",1000390695,Right,SLU_BILL,"Torreso, Anthony",811245,Right,DAV_WIL,Undefined,7,Bottom,2,0,1,Fastball,Changeup,InPlay,Undefined,GroundBall,FieldersChoice,1,0,,84.75427,-1.575098,-2.816323,2169.133023,221.908099,1:30,5.27589,1.77036,6.52003,-25.16147,13.33796,10.73658,1.73177,0.07892,76.70055,-6.35894,-0.868004,0.446579,102.40522,1.304089,6.119085,1769.542234,,,,52.68553,50.72827,7.257658,0.359578,-6.555,7.89764,-1.57862,50,5.1552,5.65504,-122.95098,-4.06573,-9.8909,27.62276,-20.25724,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250413-WilsonField-1,bcf51390-189f-11f0-837d-49184ba919f3,84.40259,1.86548,,8.05373,,,,1.4824,1.74425,-0.04496,cc1e0e90-911d-404c-a17e-66196ccb5aa1,2025-04-13,19:44:38.80,2025-04-13T15:44:38.8099072-04:00,2025-04-13T19:44:38.8099072Z,GroundBall,v3,471280,471427,13 April 2025 13:00-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,3e8c5482-5d5b-4fa3-b057-94603f559aba,53.97894,-123.84168,13.81138,5.27577,-3.41253,-10.12862,-1.76611,5.97397,-4.94545,305.570066,1.48905,149.05353,-21.87561,,,,,,,1.75156,3.14669,-22.35186,,,,,,,-0.05007,16.19649,6.85916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
264,2025-04-13,15:46:51.49,1,1,"Ban, Jason",1000281910,Left,DAV_WIL,"Halverson, Ian",1000152693,Right,SLU_BILL,Undefined,8,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,88.17158,-1.048384,1.975152,1874.699742,138.221515,10:30,6.1158,-2.41656,5.94454,-22.6184,13.32997,-10.86784,3.25778,-1.48937,80.45496,-5.298953,0.023103,0.43153,,,,,,,,,,,,6.12138,7.48626,2.26521,50,6.01954,-3.95946,-127.99763,-3.05417,10.13103,27.00928,-19.78413,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250413-WilsonField-1,0bf142c0-18a0-11f0-837d-49184ba919f3,87.34604,,,7.71662,,,,,,,cc1e0e90-911d-404c-a17e-66196ccb5aa1,2025-04-13,19:46:51.49,2025-04-13T15:46:51.4944512-04:00,2025-04-13T19:46:51.4944512Z,,v3,471280,471427,13 April 2025 13:00-stlouis@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,160767eb-58ee-4bd1-85c1-dbf67ff56c69,54.55419,-128.95504,13.50464,6.11538,-2.35286,-9.89207,2.41193,-4.31858,5.06552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
265,2025-04-13,15:47:03.98,1,2,"Ban, Jason",1000281910,Left,DAV_WIL,"Halverson, Ian",1000152693,Right,SLU_BILL,Undefined,8,Top,0,1,0,Fastball,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,88.53837,-1.340581,3.410797,2051.746646,140.836827,10:45,6.19552,-2.34753,5.92578,-18.24844,17.43777,-13.26627,3.42844,-0.2844,80.81788,-4.804112,1.033589,0.429954,77.1787,59.223438,135.474434,4063.425351,,,,,52.92288,,,7.77768,9.66749,2.08212,50,6.07781,-7.10514,-128.41162,-3.54852,12.98084,26.70224,-16.03917,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250413-WilsonField-1,137a6df0-18a0-11f0-837d-49184ba919f3,87.66627,69.45527,,7.72049,,,,1.42807,3.14086,-0.07796,cc1e0e90-911d-404c-a17e-66196ccb5aa1,2025-04-13,19:47:03.98,2025-04-13T15:47:03.9883776-04:00,2025-04-13T19:47:03.9883776Z,,v3,471280,471427,13 April 2025 13:00-stlouis@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,2b61c296-10a5-4be4-b31c-7a145edc09e3,54.57443,-129.35934,13.35112,6.19365,-2.97926,-8.01959,2.34247,-7.56586,6.49042,341.312781,1.42807,-41.29439,-4.30584,2.55262,0.12467,-2.60254,4.18046,-3.03826,0.84673,3.14086,97.25358,-32.67996,4.58555,-0.28392,-1.8079,2.8599,-2.02613,0.55344,-0.07796,40.61578,-4.8065,0.61305,0.00318,-0.15433,0.19402,-0.12024,0.0295,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,
266,2025-04-13,15:47:22.10,1,3,"Ban, Jason",1000281910,Left,DAV_WIL,"Halverson, Ian",1000152693,Right,SLU_BILL,Undefined,8,Top,0,1,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.08269,-1.925179,4.89579,1661.439572,118.348046,10:00,5.94942,-2.49017,5.9123,-30.05801,11.0026,-17.70466,1.65052,0.58952,75.4485,-7.526098,1.729088,0.461194,,,,,,,,,,,,10.62934,6.63776,2.10698,50,5.7773,-9.60603,-120.15594,-4.98175,15.38919,25.38351,-22.56386,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250413-WilsonField-1,1e518ba0-18a0-11f0-837d-49184ba919f3,81.72789,,,7.63419,,,,,,,cc1e0e90-911d-404c-a17e-66196ccb5aa1,2025-04-13,19:47:22.10,2025-04-13T15:47:22.1053440-04:00,2025-04-13T19:47:22.1053440Z,,v3,471280,471427,13 April 2025 13:00-stlouis@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,2c3204ac-147c-4e10-b0fa-7ce9dd89941e,54.58801,-121.1213,12.69176,5.95044,-4.12363,-11.28193,2.48344,-10.1913,7.69459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
267,2025-04-13,15:47:38.29,1,4,"Ban, Jason",1000281910,Left,DAV_WIL,"Halverson, Ian",1000152693,Right,SLU_BILL,Undefined,8,Top,0,2,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,82.33178,0.383489,3.465476,1621.659186,109.918947,9:45,5.92218,-2.64765,5.93592,-33.5127,8.02745,-18.23379,3.48589,-0.94818,74.71454,-5.863393,0.195593,0.46388,,,,,,,,,,,,10.3417,4.43028,2.38088,50,5.9341,-6.5054,-119.34925,-0.25264,14.79607,24.70352,-25.83553,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250413-WilsonField-1,27dacc90-18a0-11f0-837d-49184ba919f3,81.25479,,,7.61725,,,,,,,cc1e0e90-911d-404c-a17e-66196ccb5aa1,2025-04-13,19:47:38.29,2025-04-13T15:47:38.2937088-04:00,2025-04-13T19:47:38.2937088Z,,v3,471280,471427,13 April 2025 13:00-stlouis@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,8007eb30-e233-4d5c-99e6-a1d5e0898690,54.56306,-120.29002,12.35176,5.92499,0.73124,-12.91777,2.63935,-7.06887,7.39803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
