PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
321,2025-04-12,16:52:52.41,1,4,"Weber, Charlie",1000161356,Right,SLU_BILL,"Jouras, Noah",1000282260,Right,DAV_WIL,Undefined,10,Bottom,0,2,1,Sinker,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.45176,0.286868,-5.665413,2151.848913,237.189062,2:00,4.67531,2.99576,6.6766,-23.10454,10.79284,15.17115,3.01365,-0.93968,82.07574,-4.082306,-2.922408,0.419039,,,,,,,,,,,,-9.43725,5.92937,-2.62103,50,4.68516,12.28142,-129.60758,-0.00187,-16.16863,25.25542,-22.01539,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250412-WilsonField-1,1a6bc930-17e0-11f0-99f5-3198f9937bb1,89.94967,,,7.37601,,,,,,,dd6db79d-36b0-4584-a353-3168e17dde53,2025-04-12,20:52:52.41,2025-04-12T16:52:52.4161024-04:00,2025-04-12T20:52:52.4161024Z,,v3,471280,471427,12 April 2025 13:30-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,92fea3cd-4383-4d29-8f8d-d12c799dbfa7,53.82438,-130.35067,12.62771,4.67569,0.64589,-11.0077,-2.98938,12.75715,-8.08431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
322,2025-04-12,16:53:06.58,1,5,"Weber, Charlie",1000161356,Right,SLU_BILL,"Jouras, Noah",1000282260,Right,DAV_WIL,Undefined,10,Bottom,0,2,2,Slider,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,79.29936,0.950607,-1.901731,2648.284645,87.832621,9:00,4.56735,3.18109,5.93591,-43.8279,0.6035,-19.89517,1.7975,-0.24178,72.8975,-7.116352,-5.470565,0.479752,,,,,,,,,,,,9.75918,0.38181,-3.01767,50,4.61824,4.54594,-115.21258,0.54784,13.06828,22.15645,-31.66279,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250412-WilsonField-1,22fcee80-17e0-11f0-99f5-3198f9937bb1,78.56657,,,6.40186,,,,,,,dd6db79d-36b0-4584-a353-3168e17dde53,2025-04-12,20:53:06.58,2025-04-12T16:53:06.5840000-04:00,2025-04-12T20:53:06.5840000Z,,v3,471280,471427,12 April 2025 13:30-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,ca538bbb-f9e5-4963-b3b0-a8e179f6b1fc,54.56697,-116.08753,11.07823,4.57192,1.79819,-15.83139,-3.187,4.02988,6.53414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.35085,,,0.978394,,,,-0.54028,6.30892,-2.28916,63.66463,5.00411,-61.12118,-0.49487,70.0297,-4.54055,6.33453,10.89174,-12.5145,-2.37599,-67.16184,7.25567,High,High,High,,,High,High,High
323,2025-04-12,16:53:41.56,2,1,"Weber, Charlie",1000161356,Right,SLU_BILL,"Cotrone, Jack",801704,Right,DAV_WIL,Undefined,10,Bottom,1,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,79.80689,1.579103,-2.482117,2512.056534,106.945326,9:30,4.51727,3.3336,6.21495,-38.12892,5.52071,-13.50934,2.79889,-0.08426,72.7754,-5.53027,-4.914665,0.475512,,,,,,,,,,,,6.26032,2.80851,-3.14099,50,4.61683,5.50977,-115.82096,2.0752,8.43948,23.15855,-28.3879,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250412-WilsonField-1,37d6c2e0-17e0-11f0-99f5-3198f9937bb1,79.26702,,,7.03149,,,,,,,dd6db79d-36b0-4584-a353-3168e17dde53,2025-04-12,20:53:41.56,2025-04-12T16:53:41.5667200-04:00,2025-04-12T20:53:41.5667200Z,,v3,471280,471427,12 April 2025 13:30-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,07faa333-22c3-4ae0-a9b3-69ba4c9b59bf,54.28472,-116.67455,11.57928,4.52106,3.12154,-14.19395,-3.33834,5.1987,4.21974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
324,2025-04-12,16:53:53.41,2,2,"Weber, Charlie",1000161356,Right,SLU_BILL,"Cotrone, Jack",801704,Right,DAV_WIL,Undefined,10,Bottom,1,0,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,78.23647,0.869024,-3.874627,2647.08404,110.303087,9:45,4.54165,3.15011,6.04126,-38.71482,6.45638,-14.10103,2.12194,-1.61795,72.55403,-6.266339,-6.398242,0.483729,,,,,,,,,,,,6.29296,3.49717,-2.84006,50,4.58856,8.19167,-113.55126,0.57693,8.28135,19.25236,-27.57191,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250412-WilsonField-1,3ecf46d0-17e0-11f0-99f5-3198f9937bb1,77.92054,,,5.68244,,,,,,,dd6db79d-36b0-4584-a353-3168e17dde53,2025-04-12,20:53:53.41,2025-04-12T16:53:53.4107136-04:00,2025-04-12T20:53:53.4107136Z,,v3,471280,471427,12 April 2025 13:30-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,b6e4868e-99c4-402a-a267-cbee977f11cc,54.46015,-114.30497,9.62618,4.54484,1.65634,-13.78596,-3.15441,7.86747,4.14067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
325,2025-04-12,16:54:08.08,2,3,"Weber, Charlie",1000161356,Right,SLU_BILL,"Cotrone, Jack",801704,Right,DAV_WIL,Undefined,10,Bottom,1,1,1,Slider,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,79.36766,1.038917,-2.58525,2514.192555,94.135614,9:15,4.57618,3.19569,5.83776,-41.75805,2.37162,-15.96355,2.06305,-0.53908,73.57877,-6.619518,-5.440134,0.47812,,,,,,,,,,,,7.5791,1.27307,-2.97506,50,4.63598,5.78811,-115.33293,0.77723,10.28258,19.99376,-30.44685,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250412-WilsonField-1,479efbc0-17e0-11f0-99f5-3198f9937bb1,78.83472,,,5.78889,,,,,,,dd6db79d-36b0-4584-a353-3168e17dde53,2025-04-12,20:54:08.08,2025-04-12T16:54:08.0888832-04:00,2025-04-12T20:54:08.0888832Z,,v3,471280,471427,12 April 2025 13:30-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,69957296-801f-4358-9163-b685a924d5c7,54.66538,-116.13889,9.99688,4.57992,2.00456,-15.22342,-3.20002,5.37362,5.14129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
326,2025-04-12,16:54:24.80,2,4,"Weber, Charlie",1000161356,Right,SLU_BILL,"Cotrone, Jack",801704,Right,DAV_WIL,Undefined,10,Bottom,1,1,2,Slider,Slider,InPlay,Undefined,LineDrive,Single,0,0,,79.54677,0.594757,-2.382779,2626.942059,95.575155,9:15,4.65536,3.07886,5.91043,-40.55794,3.1354,-20.18556,1.82807,-0.81618,74.01247,-6.842598,-5.998311,0.47575,93.3462,16.113304,1.527433,1430.23138,109.44617,21.92168,11.02048,244.35371,244.35371,9.705194,2.435735,9.87056,1.77358,-2.87558,50,4.67955,5.53657,-115.67418,-0.05985,13.49687,19.71708,-29.74887,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250412-WilsonField-1,51994e00-17e0-11f0-99f5-3198f9937bb1,79.22738,22.56412,,5.53429,,,,1.42181,1.82539,0.79988,dd6db79d-36b0-4584-a353-3168e17dde53,2025-04-12,20:54:24.80,2025-04-12T16:54:24.8039936-04:00,2025-04-12T20:54:24.8039936Z,LineDrive,v3,471280,471427,12 April 2025 13:30-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,8ce625f7-f65d-47aa-9bf9-ef46f7affe92,54.59353,-116.45453,9.85854,4.65862,1.11754,-14.87444,-3.08413,5.0024,6.74844,256.583847,1.42186,131.47964,-19.64821,3.63266,-0.50982,-0.07482,0.07782,-0.02354,0.0027,1.82536,37.99866,-19.02063,1.69488,-0.296,0.11075,-0.04759,0.01328,-0.00155,0.79987,3.50665,11.07719,-4.26389,1.26328,-0.28574,0.04745,-0.00436,7E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
327,2025-04-12,16:55:12.14,3,1,"Weber, Charlie",1000161356,Right,SLU_BILL,"Rice, Aidan",811240,Right,DAV_WIL,Undefined,10,Bottom,1,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,78.51104,2.604096,-0.488611,2181.390583,104.129837,9:30,4.60028,3.42154,6.31599,-39.08144,5.55973,-16.66292,3.74386,1.58289,71.80198,-4.700576,-3.499923,0.480883,,,,,,,,,,,,8.47611,2.6039,-3.37853,50,4.77258,1.56859,-114.04793,4.06865,11.15073,21.20282,-28.7485,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250412-WilsonField-1,6dbdbdf0-17e0-11f0-99f5-3198f9937bb1,78.38176,,,6.70906,,,,,,,dd6db79d-36b0-4584-a353-3168e17dde53,2025-04-12,20:55:12.14,2025-04-12T16:55:12.1493504-04:00,2025-04-12T20:55:12.1493504Z,,v3,471280,471427,12 April 2025 13:30-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,bf16eabe-59ff-4e1e-aea1-41550fd35dd9,54.18388,-114.82313,10.60141,4.60461,5.11973,-14.37425,-3.42842,1.16091,5.57537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
328,2025-04-12,16:55:56.08,3,2,"Weber, Charlie",1000161356,Right,SLU_BILL,"Rice, Aidan",811240,Right,DAV_WIL,Undefined,10,Bottom,1,1,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,88.25418,-0.147866,-6.176273,1895.740427,232.177972,1:45,4.78449,3.26511,6.84321,-25.54946,9.33827,10.60627,2.51975,-1.50507,80.6253,-4.98251,-4.25634,0.425116,,,,,,,,,,,,-7.28882,5.34449,-2.87155,50,4.76567,13.42094,-127.68639,-1.03503,-12.04102,26.1334,-23.34504,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250412-WilsonField-1,87e72130-17e0-11f0-99f5-3198f9937bb1,88.66382,,,7.62889,,,,,,,dd6db79d-36b0-4584-a353-3168e17dde53,2025-04-12,20:55:56.08,2025-04-12T16:55:56.0867840-04:00,2025-04-12T20:55:56.0867840Z,,v3,471280,471427,12 April 2025 13:30-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,4e5c153d-7e25-4df9-9d10-09854036b729,53.65569,-128.43241,13.0667,4.78571,-0.3686,-11.67252,-3.25958,13.76468,-6.02051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
329,2025-04-12,16:56:16.51,3,3,"Weber, Charlie",1000161356,Right,SLU_BILL,"Rice, Aidan",811240,Right,DAV_WIL,Undefined,10,Bottom,1,2,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.69409,0.392686,-4.702486,2036.739247,231.050596,1:45,4.60936,3.38056,6.93212,-23.4336,10.53048,11.82197,3.01525,0.07521,81.66704,-4.054937,-2.549655,0.419451,,,,,,,,,,,,-7.468,5.81819,-3.08984,50,4.62557,10.16803,-128.76797,0.26073,-12.65657,24.38867,-22.31355,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250412-WilsonField-1,940e1770-17e0-11f0-99f5-3198f9937bb1,89.86134,,,7.02705,,,,,,,dd6db79d-36b0-4584-a353-3168e17dde53,2025-04-12,20:56:16.51,2025-04-12T16:56:16.5156864-04:00,2025-04-12T20:56:16.5156864Z,,v3,471280,471427,12 April 2025 13:30-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,2fbc59fd-ce2e-40d5-ac63-eb5dc469c948,53.5689,-129.44216,12.19433,4.60984,0.87755,-11.15678,-3.37575,10.5179,-6.32828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
330,2025-04-12,16:56:54.81,3,4,"Weber, Charlie",1000161356,Right,SLU_BILL,"Rice, Aidan",811240,Right,DAV_WIL,Undefined,10,Bottom,1,2,1,Fastball,Sinker,InPlay,Undefined,Bunt,FieldersChoice,1,0,,90.08443,0.268454,-4.739045,2071.78501,223.651726,1:30,4.8174,3.32224,6.8487,-19.68879,13.59158,11.97961,3.42229,-0.0104,82.28558,-3.503092,-2.561408,0.415208,28.15967,42.339559,-40.66439,3159.117868,,,,54.5515,51.71378,-44.925561,1.878268,-7.70272,7.46182,-3.0229,50,4.82714,10.39934,-130.69616,0.10442,-13.33509,27.31563,-19.25607,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250412-WilsonField-1,aaf4abc0-17e0-11f0-99f5-3198f9937bb1,90.77973,15.36656,,7.79885,,,,1.82048,3.49351,-0.03532,dd6db79d-36b0-4584-a353-3168e17dde53,2025-04-12,20:56:54.81,2025-04-12T16:56:54.8175872-04:00,2025-04-12T20:56:54.8175872Z,GroundBall,v3,471280,471427,12 April 2025 13:30-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,9c90be69-b453-40a3-8d35-fcf8e20bb04d,53.65247,-131.45731,13.65782,4.81675,0.64099,-9.62804,-3.31785,10.77092,-6.66755,132.092751,1.82051,23.15378,-2.67492,0.44115,0.41047,-0.73369,0.48708,-0.14822,0.01752,3.4935,27.81856,-16.78185,0.71672,-0.32156,0.23753,-0.08821,0.01375,-0.00068,-0.03532,-19.89273,-0.53585,0.2509,-0.06299,-0.0278,0.01395,-0.00052,-0.0002,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
331,2025-04-12,16:57:44.19,4,1,"Weber, Charlie",1000161356,Right,SLU_BILL,"Daly, Jameson",1000097079,Left,DAV_WIL,Undefined,10,Bottom,2,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,79.5812,0.761402,-3.783959,2505.093147,96.492034,9:15,4.71157,3.30638,6.15781,-40.88916,3.00815,-14.66276,2.00915,-1.41645,73.136,-6.795607,-6.415209,0.476859,,,,,,,,,,,,6.58981,1.67,-3.01093,50,4.7483,8.14677,-115.45768,0.32533,8.85845,22.32709,-29.92912,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250412-WilsonField-1,c869b790-17e0-11f0-99f5-3198f9937bb1,79.04308,,,6.4452,,,,,,,dd6db79d-36b0-4584-a353-3168e17dde53,2025-04-12,20:57:44.19,2025-04-12T16:57:44.1962496-04:00,2025-04-12T20:57:44.1962496Z,,v3,471280,471427,12 April 2025 13:30-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,e87c2fc3-ae6f-4312-a5e8-64ee54546f3f,54.34451,-116.29478,11.16355,4.71507,1.44745,-14.96456,-3.31015,7.81464,4.42923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
332,2025-04-12,16:58:04.00,4,2,"Weber, Charlie",1000161356,Right,SLU_BILL,"Daly, Jameson",1000097079,Left,DAV_WIL,Undefined,10,Bottom,2,1,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,78.65523,1.495184,0.155025,2285.444629,104.496723,9:30,4.64856,3.5672,6.15691,-39.6279,5.13559,-14.41087,2.72791,2.50952,71.92909,-5.88415,-2.444579,0.481541,,,,,,,,,,,,7.43426,2.69823,-3.57213,50,4.74217,0.22233,-114.2824,1.80602,9.80627,21.57301,-28.61489,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250412-WilsonField-1,d431ec00-17e0-11f0-99f5-3198f9937bb1,78.2746,,,6.72614,,,,,,,dd6db79d-36b0-4584-a353-3168e17dde53,2025-04-12,20:58:04.00,2025-04-12T16:58:04.0030720-04:00,2025-04-12T20:58:04.0030720Z,,v3,471280,471427,12 April 2025 13:30-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,f88159b2-5d02-4280-817d-c69cf999a2a6,54.34212,-115.09914,10.7865,4.65328,2.88936,-14.30745,-3.57352,-0.14893,4.90314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
333,2025-04-12,16:58:26.57,4,3,"Weber, Charlie",1000161356,Right,SLU_BILL,"Daly, Jameson",1000097079,Left,DAV_WIL,Undefined,10,Bottom,2,2,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,88.95995,0.505709,-3.360895,1922.598633,211.692497,1:00,4.86444,3.30154,6.60686,-20.92332,13.40686,7.62941,3.58488,0.85514,81.36726,-3.479561,-1.976846,0.421706,,,,,,,,,,,,-4.89528,7.22989,-3.07514,50,4.89,7.28996,-129.18847,0.57046,-8.29274,26.31243,-19.92639,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250412-WilsonField-1,e1ad4eb0-17e0-11f0-99f5-3198f9937bb1,89.38092,,,7.59269,,,,,,,dd6db79d-36b0-4584-a353-3168e17dde53,2025-04-12,20:58:26.57,2025-04-12T16:58:26.5724928-04:00,2025-04-12T20:58:26.5724928Z,,v3,471280,471427,12 April 2025 13:30-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,9ae7ea15-ad33-43d8-916a-0e87cbf346d1,53.89174,-129.9787,13.15622,4.86388,1.1689,-9.9632,-3.29782,7.53901,-4.14637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
334,2025-04-12,16:58:46.27,4,4,"Weber, Charlie",1000161356,Right,SLU_BILL,"Daly, Jameson",1000097079,Left,DAV_WIL,Undefined,10,Bottom,2,2,1,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,88.81826,0.895555,-3.930674,2089.011388,220.78264,1:15,4.69759,3.40127,6.71719,-21.05375,13.52241,10.6854,3.76374,0.69306,80.6108,-3.138184,-1.990107,0.423214,,,,,,,,,,,,-6.7402,7.20567,-3.14418,50,4.74849,8.43827,-128.83322,1.46484,-11.27137,28.02346,-20.12426,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250412-WilsonField-1,ed6a5f90-17e0-11f0-99f5-3198f9937bb1,89.06243,,,8.20746,,,,,,,dd6db79d-36b0-4584-a353-3168e17dde53,2025-04-12,20:58:46.27,2025-04-12T16:58:46.2752256-04:00,2025-04-12T20:58:46.2752256Z,,v3,471280,471427,12 April 2025 13:30-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,f730e358-6cab-40d0-b88d-fe1d25b8fc9e,53.7806,-129.65295,14.01173,4.69703,2.05351,-10.06213,-3.39584,8.76798,-5.63569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
335,2025-04-12,16:59:10.27,4,5,"Weber, Charlie",1000161356,Right,SLU_BILL,"Daly, Jameson",1000097079,Left,DAV_WIL,Undefined,10,Bottom,2,3,1,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.30212,-0.723943,-5.75185,2045.389313,238.157327,2:00,4.48536,3.49734,6.83921,-24.966,9.91989,14.13772,1.74127,-0.5877,80.49773,-5.460545,-3.187458,0.425105,,,,,,,,,,,,-9.2013,5.80611,-3.13258,50,4.42949,12.37443,-127.86525,-2.30238,-15.1877,27.102,-22.59046,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250412-WilsonField-1,fbba2940-17e0-11f0-99f5-3198f9937bb1,88.66617,,,7.8044,,,,,,,dd6db79d-36b0-4584-a353-3168e17dde53,2025-04-12,20:59:10.27,2025-04-12T16:59:10.2752256-04:00,2025-04-12T20:59:10.2752256Z,,v3,471280,471427,12 April 2025 13:30-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,e880d330-0bf2-40a0-be75-504747d7a8a5,53.66203,-128.63911,13.551,4.48602,-1.65735,-11.29523,-3.4921,12.80809,-7.59385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
336,2025-04-12,16:59:36.17,4,6,"Weber, Charlie",1000161356,Right,SLU_BILL,"Daly, Jameson",1000097079,Left,DAV_WIL,Undefined,10,Bottom,2,3,2,Fastball,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,89.76096,0.485665,-2.98865,2097.902727,237.085706,2:00,4.63244,3.37498,6.53447,-24.34009,9.46642,13.01257,3.05022,1.71543,82.07923,-4.113193,-0.6286,0.418477,,,,,,,,,,,,-7.65996,5.14796,-3.17277,50,4.65562,6.30704,-130.42268,0.38396,-13.20669,27.18308,-23.29832,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250412-WilsonField-1,0b481840-17e1-11f0-99f5-3198f9937bb1,90.07052,,,7.68173,,,,,,,dd6db79d-36b0-4584-a353-3168e17dde53,2025-04-12,20:59:36.17,2025-04-12T16:59:36.1718272-04:00,2025-04-12T20:59:36.1718272Z,,v3,471280,471427,12 April 2025 13:30-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,be0ea72f-9530-4d92-820d-2b018ce8a97e,53.96627,-131.24674,13.59154,4.63327,1.09025,-11.64916,-3.37004,6.70741,-6.60335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
337,2025-04-12,17:00:05.36,4,7,"Weber, Charlie",1000161356,Right,SLU_BILL,"Daly, Jameson",1000097079,Left,DAV_WIL,Undefined,10,Bottom,2,3,2,Fastball,Four-Seam,BallCalled,Walk,Undefined,Undefined,0,0,,90.33057,-2.068548,-6.551149,2079.736291,221.480699,1:30,4.65203,3.32463,6.98635,-19.32383,13.80253,11.28134,1.1474,-1.71896,82.75375,-5.762422,-4.505586,0.414246,,,,,,,,,,,,-7.93863,8.28016,-2.92401,50,4.51723,14.61932,-130.6332,-5.23653,-13.7363,27.17514,-17.8468,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250412-WilsonField-1,1c8f7710-17e1-11f0-99f5-3198f9937bb1,90.99049,,,7.57682,,,,,,,dd6db79d-36b0-4584-a353-3168e17dde53,2025-04-12,21:00:05.36,2025-04-12T17:00:05.3660160-04:00,2025-04-12T21:00:05.3660160Z,,v3,471280,471427,12 April 2025 13:30-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,b574b3df-7008-4579-a752-0a1f4c235a0b,53.51661,-131.36271,13.58757,4.65137,-4.75743,-8.9234,-3.32141,14.98806,-6.86815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
338,2025-04-12,17:02:25.13,5,1,"Weber, Charlie",1000161356,Right,SLU_BILL,"Putnam, Eli",801691,Right,DAV_WIL,Undefined,10,Bottom,2,0,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,91.05352,-0.429894,-5.907362,2051.329797,238.394896,2:00,4.64711,3.3241,6.76739,-23.23631,9.44091,13.73194,2.31606,-0.94548,83.51631,-4.822079,-3.421837,0.411428,,,,,,,,,,,,-8.81867,5.41481,-2.9417,50,4.6099,13.12624,-131.87514,-1.65965,-15.61379,26.62644,-22.58692,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250412-WilsonField-1,6fe626c0-17e1-11f0-99f5-3198f9937bb1,91.61366,,,7.53721,,,,,,,dd6db79d-36b0-4584-a353-3168e17dde53,2025-04-12,21:02:25.13,2025-04-12T17:02:25.1370496-04:00,2025-04-12T21:02:25.1370496Z,,v3,471280,471427,12 April 2025 13:30-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,975e0566-f4bc-4716-aa3d-d40427ec6c09,53.73377,-132.62687,13.31322,4.64776,-1.02197,-11.29346,-3.31851,13.56705,-7.8069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
